rac_id,prod_id,comp_id,return_qty,return_amount,return_reason
3762,32,,1,4768.94,Wrong Size
3763,41,,1,4610.68,Customer Changed Mind
3764,21,133,1,6146.94,Wrong Size
3765,54,,1,6024.08,Defective Component
3766,67,241,1,3962.36,Faulty Brake
3767,52,,1,2797.34,Warranty Replacement
3768,56,,1,4797.81,Broken Frame
3769,39,,1,5484.95,Fork Issue / Leaking
3770,5,92,1,3646.34,Wheel Failure
3771,35,,1,4288.93,Paint Defect
3772,35,,1,3999,Broken Frame
3773,2,,1,3722.25,Customer Changed Mind
3774,7,,1,4579.49,Wheel Failure
3775,9,20,1,2980.94,Defective Component
3776,56,,1,4504.99,Defective Component
3777,27,,1,4481.67,Damaged in Shipping
3778,37,,1,3129.36,Wheel Failure
3779,31,,1,4449.9,Broken Frame
3780,26,,1,3247.84,Broken Frame
3781,64,,1,3852,Defective Component
3782,63,,1,1850,Warranty Replacement
3783,45,,1,4949.04,Faulty Brake
3784,17,,1,5613.65,Faulty Brake
3785,9,,1,2952.95,Defective Component
3786,44,,1,6650.8,Customer Changed Mind
3787,13,153,1,6206,Paint Defect
3788,60,101,1,4158.96,Paint Defect
3789,58,,1,3996.06,Warranty Replacement
3790,23,,1,4706.93,Paint Defect
3791,3,,1,5801.45,Defective Component
3792,57,,1,2319.95,Warranty Replacement
3793,15,,1,8200.49,Wrong Size
3794,69,,1,4222.94,Warranty Replacement
3795,41,,1,4556.94,Customer Changed Mind
3796,9,125,1,2952.95,Broken Frame
3797,29,,1,3962.36,Paint Defect
3798,34,220,1,6252.94,Faulty Brake
3799,55,,1,3417.67,Broken Frame
3800,45,,1,5005.98,Wheel Failure
3801,34,,1,6134.96,Warranty Replacement
3802,47,,1,4240.03,Wrong Size
3803,50,,1,5918.54,Fork Issue / Leaking
3804,39,,1,5490.14,Wheel Failure
3805,42,241,1,5300,Wheel Failure
3806,22,,1,7728.26,Paint Defect
3807,36,,1,3572.2,Paint Defect
3808,38,31,1,4399,Damaged in Shipping
3809,31,,1,4641.25,Fork Issue / Leaking
3810,33,,1,5049.19,Defective Component
3811,60,61,1,4238.94,Damaged in Shipping
3812,41,17,1,4571.99,Damaged in Shipping
3813,39,,1,5430.36,Defective Component
3814,32,,1,4768.94,Fork Issue / Leaking
3815,45,,1,4745,Paint Defect
3816,18,,1,4466.7,Defective Component
3817,30,124,1,4556.63,Damaged in Shipping
3818,1,60,1,5899,Warranty Replacement
3819,35,,1,4238.94,Damaged in Shipping
3820,14,,1,8460,Paint Defect
3821,57,95,1,2330.94,Broken Frame
3822,4,,1,4037.53,Broken Frame
3823,60,,1,4192.95,Wheel Failure
3824,2,,1,3666.25,Wrong Size
3825,2,,1,3753.75,Defective Component
3826,55,,1,3337.44,Faulty Brake
3827,44,,1,6810.68,Paint Defect
3828,38,,1,4399,Defective Component
3829,55,252,1,3337.44,Defective Component
3830,57,,1,2319.95,Paint Defect
3831,68,,1,3999,Defective Component
3832,25,,1,4981.41,Broken Frame
3833,62,,1,6615.45,Broken Frame
3834,35,,1,4238.94,Faulty Brake
3835,29,,1,4007.95,Damaged in Shipping
3836,44,,1,6778.7,Faulty Brake
3837,17,,1,5613.65,Damaged in Shipping
3838,29,,1,3950.96,Warranty Replacement
3839,34,,1,6326.68,Defective Component
3840,11,,1,4888,Faulty Brake
3841,23,,1,4662.94,Wrong Size
3842,6,,1,2076.74,Defective Component
3843,20,,1,4238.94,Fork Issue / Leaking
3844,52,,1,2820.43,Broken Frame
3845,61,,1,4199,Broken Frame
3846,27,,1,4481.67,Defective Component
3847,41,,1,4470.96,Wrong Size
3848,16,,1,5641.03,Defective Component
3849,23,73,1,4706.93,Broken Frame
3850,2,72,1,3710,Defective Component
3851,45,,1,5029.7,Customer Changed Mind
3852,16,,1,5614.67,Wheel Failure
3853,27,,1,4523.95,Paint Defect
3854,63,,1,1951.75,Wheel Failure
3855,65,,1,4595.8,Wrong Size
3856,63,,1,1984.13,Paint Defect
3857,33,,1,5071.04,Wrong Size
3858,57,,1,2350.18,Faulty Brake
3859,10,159,1,5302.96,Faulty Brake
3860,43,,1,3326.96,Broken Frame
3861,14,,1,8480,Faulty Brake
3862,52,,1,2823.73,Damaged in Shipping
3863,7,,1,4547.24,Damaged in Shipping
3864,11,,1,4700,Defective Component
3865,57,,1,2358.43,Defective Component
3866,47,,1,4300.32,Warranty Replacement
3867,29,,1,3799,Defective Component
3868,14,110,1,8448,Paint Defect
3869,24,,1,7935.43,Paint Defect
3870,51,,1,3894.43,Wrong Size
3871,60,71,1,4252.94,Paint Defect
3872,24,,1,7399,Defective Component
3873,23,,1,4684.94,Broken Frame
3874,64,,1,3834,Wrong Size
3875,69,,1,4238.94,Wrong Size
3876,52,,1,2784.15,Wrong Size
3877,2,263,1,3640,Wheel Failure
3878,8,251,1,6901.19,Warranty Replacement
3879,53,,1,7868.29,Damaged in Shipping
3880,37,,1,3009,Wrong Size
3881,50,,1,5609.99,Fork Issue / Leaking
3882,35,,1,4278.93,Paint Defect
3883,64,,1,3754.8,Damaged in Shipping
3884,55,,1,3401.62,Wrong Size
3885,68,,1,3999,Faulty Brake
3886,40,,1,4199,Defective Component
3887,3,40,1,5848.19,Fork Issue / Leaking
3888,51,,1,3885.24,Faulty Brake
3889,55,,1,3441.74,Broken Frame
3890,29,,1,3799,Broken Frame
3891,2,,1,3500,Wrong Size
3892,2,,1,3710,Broken Frame
3893,2,,1,3500,Damaged in Shipping
3894,11,,1,4982,Damaged in Shipping
3895,11,,1,4982,Wrong Size
3896,52,,1,2823.73,Defective Component
3897,58,,1,3996.06,Damaged in Shipping
3898,25,,1,5036.05,Faulty Brake
3899,57,179,1,2330.94,Wrong Size
3900,55,,1,3441.74,Paint Defect
3901,16,,1,5614.67,Broken Frame
3902,26,10,1,3247.84,Broken Frame
3903,62,78,1,6615.45,Broken Frame
3904,23,,1,4574.96,Broken Frame
3905,60,,1,4238.94,Wheel Failure
3906,67,,1,3950.96,Customer Changed Mind
3907,62,139,1,6646.65,Fork Issue / Leaking
3908,11,,1,4982,Wheel Failure
3909,40,,1,4440.44,Wheel Failure
3910,8,,1,6868.79,Wheel Failure
3911,55,,1,3433.72,Wrong Size
3912,32,45,1,4678.96,Wheel Failure
3913,39,,1,5497.94,Paint Defect
3914,46,191,1,5677.05,Customer Changed Mind
3915,22,,1,7399,Customer Changed Mind
3916,1,,1,6238.19,Paint Defect
3917,6,105,1,2091.36,Fork Issue / Leaking
3918,36,,1,3572.2,Wheel Failure
3919,17,,1,5679.85,Faulty Brake
3920,30,,1,4611,Customer Changed Mind
3921,64,,1,3834,Defective Component
3922,32,,1,4717.2,Customer Changed Mind
3923,56,,1,4797.81,Damaged in Shipping
3924,37,,1,3174.5,Wheel Failure
3925,52,,1,2823.73,Warranty Replacement
3926,15,,1,8258.24,Warranty Replacement
3927,53,,1,7925.03,Customer Changed Mind
3928,1,,1,6238.19,Fork Issue / Leaking
3929,44,,1,6395,Paint Defect
3930,49,,1,5006.53,Wrong Size
3931,29,103,1,3799,Wrong Size
3932,57,,1,2199,Faulty Brake
3933,34,,1,6282.44,Wheel Failure
3934,45,,1,4975.13,Customer Changed Mind
3935,30,99,1,4593.6,Broken Frame
3936,60,,1,4158.96,Customer Changed Mind
3937,64,,1,3828.6,Broken Frame
3938,27,,1,4481.67,Paint Defect
3939,32,,1,4717.2,Warranty Replacement
3940,29,,1,3799,Warranty Replacement
3941,4,,1,4022.29,Faulty Brake
3942,22,,1,7694.96,Fork Issue / Leaking
3943,26,,1,3186.56,Faulty Brake
3944,47,,1,4300.32,Defective Component
3945,67,130,1,3799,Defective Component
3946,34,141,1,6152.66,Paint Defect
3947,17,161,1,5613.65,Broken Frame
3948,64,,1,3816,Paint Defect
3949,2,223,1,3640,Defective Component
3950,42,274,1,5200,Damaged in Shipping
3951,32,,1,4757.69,Fork Issue / Leaking
3952,35,,1,4278.93,Fork Issue / Leaking
3953,53,,1,7981.77,Broken Frame
3954,23,,1,4662.94,Fork Issue / Leaking
3955,64,,1,3861,Wheel Failure
3956,20,125,1,4238.94,Fork Issue / Leaking
3957,38,,1,4651.94,Wheel Failure
3958,48,240,1,5717.37,Warranty Replacement
3959,17,,1,5587.17,Faulty Brake
3960,11,,1,4982,Customer Changed Mind
3961,26,,1,3247.84,Wrong Size
3962,19,,1,4420,Faulty Brake
3963,28,229,1,4171.99,Damaged in Shipping
3964,4,,1,3993.73,Wheel Failure
3965,20,,1,3999,Warranty Replacement
3966,31,188,1,4627.9,Damaged in Shipping
3967,44,,1,6834.66,Warranty Replacement
3968,14,8,1,8000,Paint Defect
3969,30,,1,4589.25,Fork Issue / Leaking
3970,61,,1,4487.68,Fork Issue / Leaking
3971,19,103,1,4505,Customer Changed Mind
3972,19,,1,4439.13,Defective Component
3973,56,,1,4504.99,Broken Frame
3974,44,,1,6650.8,Damaged in Shipping
3975,55,166,1,3337.44,Customer Changed Mind
3976,60,,1,3999,Paint Defect
3977,55,,1,3401.62,Customer Changed Mind
3978,30,,1,4543.58,Wheel Failure
3979,42,,1,5275,Wheel Failure
3980,27,146,1,4433.05,Wrong Size
3981,24,,1,7717.16,Wrong Size
3982,64,,1,3816,Warranty Replacement
3983,47,,1,4260.13,Broken Frame
3984,2,109,1,3710,Fork Issue / Leaking
3985,53,,1,8000.69,Broken Frame
3986,47,,1,4260.13,Damaged in Shipping
3987,2,,1,3640,Broken Frame
3988,61,,1,4450.94,Faulty Brake
3989,60,,1,3999,Defective Component
3990,7,120,1,4540.79,Faulty Brake
3991,6,,1,2066.99,Customer Changed Mind
3992,49,,1,4880.2,Defective Component
3993,57,,1,2322.14,Warranty Replacement
3994,68,,1,4238.94,Customer Changed Mind
3995,29,,1,4026.94,Paint Defect
3996,45,,1,4934.8,Wrong Size
3997,22,,1,7813.34,Wrong Size
3998,47,17,1,4213.91,Warranty Replacement
3999,65,248,1,4664,Wheel Failure
4000,63,,1,1979.5,Broken Frame
4001,39,,1,5451.15,Warranty Replacement
4002,30,46,1,4611,Warranty Replacement
4003,12,32,1,5736.5,Fork Issue / Leaking
4004,18,,1,4452,Wrong Size
4005,57,,1,2199,Warranty Replacement
4006,34,,1,6273.59,Damaged in Shipping
4007,9,,1,3001.93,Wheel Failure
4008,11,,1,5040.75,Paint Defect
4009,58,,1,4000.73,Customer Changed Mind
4010,47,,1,4250.08,Fork Issue / Leaking
4011,60,,1,4192.95,Fork Issue / Leaking
4012,38,,1,4399,Wheel Failure
4013,22,130,1,7842.94,Paint Defect
4014,21,3,1,6132.44,Faulty Brake
4015,16,,1,5271.99,Fork Issue / Leaking
4016,26,,1,3274.65,Wheel Failure
4017,50,226,1,5859.63,Warranty Replacement
4018,62,243,1,6693.46,Customer Changed Mind
4019,5,,1,3620.23,Paint Defect
4020,23,,1,4706.93,Paint Defect
4021,57,,1,2199,Wheel Failure
4022,5,,1,3630.67,Damaged in Shipping
4023,35,6,1,4158.96,Wrong Size
4024,62,,1,6615.45,Broken Frame
4025,43,95,1,3326.96,Damaged in Shipping
4026,21,,1,6132.44,Wheel Failure
4027,24,120,1,7399,Wrong Size
4028,57,,1,2325.44,Wheel Failure
4029,45,,1,5029.7,Wrong Size
4030,35,211,1,4158.96,Wrong Size
4031,60,,1,3999,Fork Issue / Leaking
4032,10,,1,5302.96,Fork Issue / Leaking
4033,7,,1,4547.24,Broken Frame
4034,59,,1,4947.98,Wrong Size
4035,55,,1,3401.62,Broken Frame
4036,38,,1,4662.94,Faulty Brake
4037,59,,1,4871.32,Wrong Size
4038,1,,1,5899,Defective Component
4039,12,257,1,5857.5,Fork Issue / Leaking
4040,34,79,1,6252.94,Faulty Brake
4041,32,,1,4813.93,Damaged in Shipping
4042,20,,1,4158.96,Broken Frame
4043,7,,1,4557.99,Warranty Replacement
4044,53,,1,8000.69,Customer Changed Mind
4045,49,128,1,5006.53,Warranty Replacement
4046,7,,1,4471.99,Customer Changed Mind
4047,55,,1,3401.62,Warranty Replacement
4048,59,,1,4924.75,Damaged in Shipping
4049,66,,1,3602.94,Damaged in Shipping
4050,7,63,1,4484.89,Paint Defect
4051,62,,1,6240.99,Wheel Failure
4052,40,,1,4402.65,Warranty Replacement
4053,6,,1,2073.81,Damaged in Shipping
4054,8,,1,6852.59,Warranty Replacement
4055,21,,1,6175.94,Defective Component
4056,47,82,1,4250.08,Wheel Failure
4057,31,,1,4732.47,Warranty Replacement
4058,23,24,1,4662.94,Faulty Brake
4059,66,,1,3534.96,Damaged in Shipping
4060,12,,1,5766.75,Faulty Brake
4061,24,,1,7399,Faulty Brake
4062,34,88,1,6282.44,Fork Issue / Leaking
4063,33,48,1,4854.99,Wheel Failure
4064,1,,1,6134.96,Wrong Size
4065,62,,1,6240.99,Customer Changed Mind
4066,51,,1,3894.43,Damaged in Shipping
4067,64,,1,3852,Fork Issue / Leaking
4068,19,244,1,4432.75,Damaged in Shipping
4069,53,109,1,8095.26,Paint Defect
4070,40,,1,4366.96,Defective Component
4071,36,94,1,3572.2,Wheel Failure
4072,51,,1,3852.18,Customer Changed Mind
4073,55,,1,3401.62,Faulty Brake
4074,39,,1,5430.36,Wheel Failure
4075,15,,1,8073.44,Fork Issue / Leaking
4076,15,,1,8258.24,Wrong Size
4077,4,,1,4050.86,Paint Defect
4078,37,,1,3174.5,Broken Frame
4079,60,,1,4238.94,Damaged in Shipping
4080,11,189,1,5005.5,Broken Frame
4081,14,,1,8000,Damaged in Shipping
4082,48,,1,5698.55,Customer Changed Mind
4083,40,252,1,4199,Broken Frame
4084,17,,1,5547.46,Faulty Brake
4085,27,,1,4534.52,Warranty Replacement
4086,18,,1,4200,Faulty Brake
4087,44,,1,6778.7,Defective Component
4088,20,,1,3999,Warranty Replacement
4089,40,274,1,4450.94,Wheel Failure
4090,66,267,1,3399,Warranty Replacement
4091,68,,1,4258.94,Customer Changed Mind
4092,47,,1,4274.2,Broken Frame
4093,24,,1,7842.94,Fork Issue / Leaking
4094,47,,1,4300.32,Fork Issue / Leaking
4095,8,,1,6868.79,Damaged in Shipping
4096,15,,1,8007.99,Fork Issue / Leaking
4097,23,,1,4662.94,Defective Component
4098,32,,1,4717.2,Wheel Failure
4099,49,,1,4866.16,Fork Issue / Leaking
4100,52,57,1,2752.48,Fork Issue / Leaking
4101,19,,1,4432.75,Broken Frame
4102,25,,1,5036.05,Customer Changed Mind
4103,55,,1,3441.74,Wrong Size
4104,64,,1,3600,Broken Frame
4105,28,,1,4177.99,Faulty Brake
4106,2,,1,3727.5,Wheel Failure
4107,39,,1,5406.96,Damaged in Shipping
4108,46,,1,5671.67,Damaged in Shipping
4109,19,,1,4250,Broken Frame
4110,42,,1,5350,Fork Issue / Leaking
4111,18,,1,4386.9,Damaged in Shipping
4112,47,,1,4179.75,Broken Frame
4113,16,,1,5271.99,Wheel Failure
4114,58,249,1,3944.65,Wheel Failure
4115,41,,1,4507.5,Customer Changed Mind
4116,53,239,1,8000.69,Broken Frame
4117,69,46,1,4228.94,Customer Changed Mind
4118,23,89,1,4574.96,Damaged in Shipping
4119,27,42,1,4502.81,Wheel Failure
4120,40,,1,4450.94,Damaged in Shipping
4121,56,,1,4685.19,Customer Changed Mind
4122,61,,1,4450.94,Defective Component
4123,20,,1,4238.94,Wrong Size
4124,24,,1,7824.44,Wheel Failure
4125,43,,1,3326.96,Defective Component
4126,34,,1,6282.44,Broken Frame
4127,57,,1,2341.94,Warranty Replacement
4128,52,,1,2797.34,Paint Defect
4129,8,,1,6794.27,Fork Issue / Leaking
4130,60,,1,4238.94,Faulty Brake
4131,19,,1,4526.25,Warranty Replacement
4132,9,,1,2966.94,Wheel Failure
4133,13,,1,6058.1,Fork Issue / Leaking
4134,27,,1,4481.67,Wheel Failure
4135,29,,1,3799,Wheel Failure
4136,21,,1,6175.94,Faulty Brake
4137,27,,1,4227.99,Customer Changed Mind
4138,64,255,1,3816,Customer Changed Mind
4139,32,,1,4712.7,Wheel Failure
4140,58,165,1,4010.08,Damaged in Shipping
4141,44,,1,6801.08,Defective Component
4142,30,9,1,4654.5,Faulty Brake
4143,47,,1,4179.75,Warranty Replacement
4144,23,,1,4662.94,Customer Changed Mind
4145,61,,1,4450.94,Damaged in Shipping
4146,3,,1,5718.96,Defective Component
4147,57,,1,2286.96,Fork Issue / Leaking
4148,5,,1,3707.25,Fork Issue / Leaking
4149,16,,1,5271.99,Paint Defect
4150,15,,1,8161.99,Fork Issue / Leaking
4151,47,,1,4250.08,Broken Frame
4152,69,,1,4252.94,Broken Frame
4153,14,,1,8480,Faulty Brake
4154,45,188,1,5089.01,Damaged in Shipping
4155,10,,1,5455.93,Wrong Size
4156,39,186,1,5497.94,Damaged in Shipping
4157,49,,1,4983.14,Paint Defect
4158,56,,1,4797.81,Damaged in Shipping
4159,13,150,1,6206,Customer Changed Mind
4160,36,,1,3572.2,Defective Component
4161,14,,1,8460,Warranty Replacement
4162,40,,1,4199,Paint Defect
4163,38,,1,4574.96,Damaged in Shipping
4164,20,,1,4238.94,Faulty Brake
4165,16,,1,5654.21,Damaged in Shipping
4166,59,179,1,4924.75,Paint Defect
4167,46,,1,5591.03,Paint Defect
4168,1,,1,6161.51,Paint Defect
4169,52,133,1,2639,Damaged in Shipping
4170,64,,1,3798,Faulty Brake
4171,47,,1,4018.99,Broken Frame
4172,25,183,1,5052.68,Warranty Replacement
4173,40,,1,4450.94,Customer Changed Mind
4174,52,,1,2797.34,Paint Defect
4175,2,,1,3710,Wrong Size
4176,66,,1,3594.44,Customer Changed Mind
4177,41,,1,4507.5,Wheel Failure
4178,10,155,1,5404.94,Damaged in Shipping
4179,26,,1,3278.48,Paint Defect
4180,27,,1,4397.11,Defective Component
4181,37,,1,3129.36,Faulty Brake
4182,11,125,1,4982,Wrong Size
4183,14,,1,8356,Warranty Replacement
4184,56,,1,4698.7,Wheel Failure
4185,59,,1,4831.83,Broken Frame
4186,25,111,1,5059.8,Customer Changed Mind
4187,50,,1,5882.07,Defective Component
4188,7,,1,4504.24,Wrong Size
4189,38,172,1,4662.94,Wheel Failure
4190,59,,1,4924.75,Fork Issue / Leaking
4191,41,,1,4571.99,Fork Issue / Leaking
4192,27,,1,4397.11,Defective Component
4193,9,,1,2966.94,Paint Defect
4194,44,,1,6778.7,Warranty Replacement
4195,47,143,1,4260.13,Wheel Failure
4196,51,,1,3907.29,Customer Changed Mind
4197,39,,1,5451.15,Customer Changed Mind
4198,27,,1,4227.99,Fork Issue / Leaking
4199,65,,1,4595.8,Fork Issue / Leaking
4200,56,,1,4504.99,Wheel Failure
4201,14,,1,8356,Wheel Failure
4202,32,,1,4717.2,Damaged in Shipping
4203,61,,1,4450.94,Warranty Replacement
4204,65,,1,4708,Damaged in Shipping
4205,5,,1,3724.66,Faulty Brake
4206,69,,1,4252.94,Customer Changed Mind
4207,25,,1,5024.17,Defective Component
4208,50,,1,5876.46,Paint Defect
4209,67,,1,3799,Broken Frame
4210,11,,1,4982,Fork Issue / Leaking
4211,18,,1,4452,Broken Frame
4212,19,252,1,4505,Defective Component
4213,66,,1,3602.94,Paint Defect
4214,11,,1,4700,Wheel Failure
4215,40,,1,4398.45,Defective Component
4216,45,,1,5053.43,Broken Frame
4217,46,,1,5745.59,Faulty Brake
4218,34,79,1,6134.96,Wrong Size
4219,63,,1,1961,Wrong Size
4220,3,,1,5883.93,Paint Defect
4221,34,,1,6223.45,Broken Frame
4222,39,,1,5199,Wheel Failure
4223,47,,1,4260.13,Wheel Failure
4224,20,9,1,3999,Warranty Replacement
4225,24,,1,7399,Defective Component
4226,26,,1,3186.56,Wheel Failure
4227,34,,1,6252.94,Broken Frame
4228,48,,1,5677.05,Wrong Size
4229,39,,1,5406.96,Faulty Brake
4230,46,,1,5591.03,Faulty Brake
4231,55,,1,3417.67,Warranty Replacement
4232,50,,1,5834.39,Fork Issue / Leaking
4233,52,,1,2744.56,Wheel Failure
4234,58,,1,3963.34,Broken Frame
4235,61,,1,4440.44,Wrong Size
4236,34,,1,6152.66,Customer Changed Mind
4237,53,16,1,8085.8,Warranty Replacement
4238,7,,1,4573.04,Fork Issue / Leaking
4239,46,,1,5375.99,Faulty Brake
4240,49,,1,4959.74,Faulty Brake
4241,44,135,1,6842.65,Faulty Brake
4242,63,,1,1961,Broken Frame
4243,15,76,1,8042.64,Faulty Brake
4244,59,,1,4845.77,Fork Issue / Leaking
4245,58,38,1,3944.65,Damaged in Shipping
4246,13,,1,6032,Warranty Replacement
4247,30,279,1,4350,Warranty Replacement
4248,69,,1,4188.95,Fork Issue / Leaking
4249,49,,1,4959.74,Faulty Brake
4250,18,,1,4504.5,Wheel Failure
4251,35,,1,4176.96,Defective Component
4252,23,,1,4574.96,Paint Defect
4253,46,,1,5745.59,Defective Component
4254,48,207,1,5607.16,Defective Component
4255,59,,1,4924.75,Wrong Size
4256,43,,1,3430.93,Damaged in Shipping
4257,60,,1,4218.95,Broken Frame
4258,33,,1,4854.99,Defective Component
4259,65,188,1,4646.4,Warranty Replacement
4260,16,105,1,5588.31,Broken Frame
4261,39,,1,5575.93,Customer Changed Mind
4262,49,,1,4679,Defective Component
4263,41,47,1,4578.44,Paint Defect
4264,16,,1,5522.41,Fork Issue / Leaking
4265,47,,1,4250.08,Fork Issue / Leaking
4266,59,,1,4924.75,Defective Component
4267,6,,1,2084.05,Wheel Failure
4268,55,,1,3433.72,Warranty Replacement
4269,39,,1,5510.94,Wrong Size
4270,5,,1,3689.85,Wrong Size
4271,60,,1,3999,Faulty Brake
4272,46,5,1,5677.05,Fork Issue / Leaking
4273,30,,1,4589.25,Fork Issue / Leaking
4274,52,,1,2752.48,Broken Frame
4275,44,102,1,6395,Customer Changed Mind
4276,55,,1,3433.72,Wheel Failure
4277,30,,1,4589.25,Wheel Failure
4278,37,,1,3189.54,Damaged in Shipping
4279,10,,1,5302.96,Damaged in Shipping
4280,34,,1,6282.44,Wrong Size
4281,26,,1,3186.56,Damaged in Shipping
4282,8,,1,6901.19,Broken Frame
4283,11,,1,4982,Wheel Failure
4284,25,,1,5059.8,Wrong Size
4285,17,,1,5592.47,Faulty Brake
4286,49,,1,4866.16,Warranty Replacement
4287,60,261,1,3999,Warranty Replacement
4288,50,,1,6016.71,Fork Issue / Leaking
4289,20,,1,4238.94,Customer Changed Mind
4290,11,50,1,4982,Defective Component
4291,67,,1,3950.96,Paint Defect
4292,68,,1,4288.93,Wrong Size
4293,53,,1,8000.69,Paint Defect
4294,34,,1,6311.93,Fork Issue / Leaking
4295,1,,1,6273.59,Damaged in Shipping
4296,24,,1,7399,Paint Defect
4297,26,,1,3247.84,Faulty Brake
4298,69,,1,4228.94,Warranty Replacement
4299,38,,1,4662.94,Broken Frame
4300,34,,1,6134.96,Damaged in Shipping
4301,52,,1,2744.56,Defective Component
4302,28,,1,3999.99,Wheel Failure
4303,30,,1,4626.23,Damaged in Shipping
4304,62,,1,6584.24,Wheel Failure
4305,31,272,1,4627.9,Warranty Replacement
4306,69,,1,4288.93,Wrong Size
4307,47,,1,4179.75,Broken Frame
4308,49,,1,4866.16,Faulty Brake
4309,19,,1,4432.75,Wheel Failure
4310,40,,1,4440.44,Wrong Size
4311,11,,1,4963.2,Broken Frame
4312,18,,1,4368,Paint Defect
4313,13,,1,6206,Warranty Replacement
4314,19,,1,4483.75,Broken Frame
4315,17,,1,5632.19,Defective Component
4316,57,191,1,2325.44,Wheel Failure
4317,5,255,1,3675.93,Faulty Brake
4318,60,,1,3999,Wrong Size
4319,35,,1,4158.96,Damaged in Shipping
4320,49,,1,4941.02,Customer Changed Mind
4321,30,267,1,4556.63,Wrong Size
4322,18,184,1,4452,Faulty Brake
4323,47,30,1,4209.89,Damaged in Shipping
4324,34,228,1,6223.45,Wrong Size
4325,15,,1,8161.99,Paint Defect
4326,34,,1,6179.2,Fork Issue / Leaking
4327,42,,1,5300,Broken Frame
4328,20,,1,4170.96,Damaged in Shipping
4329,51,,1,3673.99,Damaged in Shipping
4330,14,,1,8320,Damaged in Shipping
4331,9,,1,2966.94,Fork Issue / Leaking
4332,34,,1,6252.94,Wheel Failure
4333,5,,1,3672.44,Faulty Brake
4334,43,251,1,3406.94,Faulty Brake
4335,11,,1,4970.25,Damaged in Shipping
4336,47,,1,4260.13,Warranty Replacement
4337,8,251,1,6787.79,Wheel Failure
4338,7,,1,4299.99,Fork Issue / Leaking
4339,30,,1,4611,Defective Component
4340,60,,1,4158.96,Wrong Size
4341,29,243,1,3799,Warranty Replacement
4342,67,,1,4045.94,Wrong Size
4343,54,207,1,5967.51,Damaged in Shipping
4344,23,,1,4706.93,Broken Frame
4345,3,259,1,5765.7,Broken Frame
4346,62,,1,6693.46,Faulty Brake
4347,14,237,1,8480,Paint Defect
4348,61,,1,4440.44,Faulty Brake
4349,15,,1,8238.99,Paint Defect
4350,31,65,1,4449.9,Fork Issue / Leaking
4351,13,,1,6032,Paint Defect
4352,14,,1,8480,Paint Defect
4353,34,,1,5899,Wrong Size
4354,6,,1,2086.49,Broken Frame
4355,31,,1,4665.72,Warranty Replacement
4356,34,,1,6238.19,Wrong Size
4357,39,,1,5406.96,Defective Component
4358,55,132,1,3401.62,Customer Changed Mind
4359,48,,1,5636.73,Broken Frame
4360,65,,1,4400,Customer Changed Mind
4361,58,,1,3996.06,Defective Component
4362,37,,1,3154.94,Paint Defect
4363,6,,1,2066.99,Fork Issue / Leaking
4364,28,199,1,4279.99,Customer Changed Mind
4365,45,,1,5029.7,Customer Changed Mind
4366,1,,1,5899,Customer Changed Mind
4367,19,,1,4420,Faulty Brake
4368,6,,1,1949.99,Defective Component
4369,49,276,1,4901.25,Warranty Replacement
4370,6,,1,2044.56,Customer Changed Mind
4371,6,,1,1949.99,Customer Changed Mind
4372,9,,1,2952.95,Faulty Brake
4373,50,,1,5974.64,Fork Issue / Leaking
4374,17,,1,5613.65,Wheel Failure
4375,56,,1,4504.99,Customer Changed Mind
4376,56,,1,4718.98,Damaged in Shipping
4377,20,146,1,4218.95,Warranty Replacement
4378,21,,1,6175.94,Wheel Failure
4379,16,,1,5506.59,Defective Component
4380,50,,1,5918.54,Wrong Size
4381,31,,1,4627.9,Wrong Size
4382,26,116,1,3064,Wrong Size
4383,40,,1,4450.94,Defective Component
4384,69,199,1,4288.93,Customer Changed Mind
4385,28,,1,4274.99,Defective Component
4386,37,,1,3204.59,Customer Changed Mind
4387,7,70,1,4579.49,Wheel Failure
4388,50,,1,5882.07,Customer Changed Mind
4389,39,,1,5199,Wheel Failure
4390,51,,1,3940.35,Wheel Failure
4391,60,72,1,4158.96,Paint Defect
4392,64,,1,3834,Customer Changed Mind
4393,50,129,1,5882.07,Wrong Size
4394,19,,1,4526.25,Warranty Replacement
4395,32,,1,4784.69,Defective Component
4396,8,188,1,6794.27,Warranty Replacement
4397,46,,1,5745.59,Broken Frame
4398,63,135,1,1924,Wheel Failure
4399,15,,1,8238.99,Fork Issue / Leaking
4400,34,33,1,6134.96,Broken Frame
4401,63,,1,1961,Paint Defect
4402,45,278,1,4934.8,Paint Defect
4403,57,,1,2341.94,Damaged in Shipping
4404,56,135,1,4504.99,Paint Defect
4405,25,,1,4962.41,Warranty Replacement
4406,29,82,1,4026.94,Paint Defect
4407,11,,1,5023.13,Broken Frame
4408,55,91,1,3417.67,Defective Component
4409,18,,1,4494,Broken Frame
4410,49,,1,4983.14,Broken Frame
4411,57,,1,2330.94,Wheel Failure
4412,19,,1,4547.5,Broken Frame
4413,33,,1,5049.19,Damaged in Shipping
4414,51,32,1,3894.43,Warranty Replacement
4415,56,,1,4504.99,Fork Issue / Leaking
4416,26,,1,3064,Customer Changed Mind
4417,45,,1,4934.8,Paint Defect
4418,37,,1,3219.63,Paint Defect
4419,22,4,1,7399,Fork Issue / Leaking
4420,23,,1,4574.96,Broken Frame
