rac_id,ord_id,cus_id,warehouse_id,tot_ret_item_cnt,tot_ret_amnt,return_date
3714,1633253,2108,1,1,7699.99,2001-09-22
3715,2660744,1915,2,1,4470.96,2013-10-04
3716,1437834,2250,2,1,5036.05,2002-01-05
3717,5760970,1519,1,1,5885,2005-11-04
3718,1592574,2406,2,1,4450.94,2007-07-19
3719,2961705,2153,1,1,4449.9,2012-08-07
3720,6068805,2573,2,1,5300,2006-09-18
3721,3756589,2410,3,1,4399,2000-05-18
3722,1229905,271,3,1,8065.74,2004-11-01
3723,3703558,1660,3,1,5752.31,2009-03-07
3724,4888315,2407,3,1,4429.95,2012-03-08
3725,4558193,1790,3,1,5698.55,2019-09-08
3726,2687185,868,1,1,4450.94,2012-07-22
3727,5046694,265,3,1,3337.44,2010-09-22
3728,6127946,433,2,1,3601.69,2010-10-07
3729,4531520,684,1,1,3689.85,2006-08-24
3730,4209890,900,2,1,4757.27,2008-01-24
3731,2876751,1966,2,1,5615.22,2007-11-21
3732,5460377,2276,1,1,3689.85,2001-11-06
3733,2831374,608,1,1,7717.16,2012-09-08
3734,5994372,443,3,1,4018.48,2002-12-09
3735,2325001,623,2,1,5536.94,2000-06-23
3736,5471660,2072,3,1,6868.79,2015-09-23
3737,1117387,1467,3,1,4924.75,2007-04-19
3738,6461171,1417,1,1,4496.47,2013-10-23
3739,1504635,137,3,1,2752.48,2002-12-22
3740,4519159,2444,1,1,3263.16,2000-11-01
3741,4688382,326,3,1,3589.05,2020-02-27
3742,1433896,2008,1,1,4523.95,2000-07-28
3743,6831652,79,3,1,4274.99,2005-03-27
3744,7366371,371,2,1,7935.43,2009-09-22
3745,6946141,2150,3,1,4199,2012-08-14
3746,4616040,1479,3,1,5698.55,2005-03-25
3747,4905979,436,1,1,3378.14,2007-08-14
3748,5847889,1408,1,1,8480,2015-05-16
3749,6321524,1138,3,1,4594.56,2005-01-12
3750,5284478,430,3,1,6311.93,2017-10-28
3751,6856530,2499,1,1,3189.54,2015-11-09
3752,5385043,19,3,1,3195.75,2016-11-29
3753,3602017,2534,1,1,3999,2001-01-29
3754,5426302,1483,3,1,2091.36,2004-12-24
3755,6518320,2468,2,1,1961,2013-04-28
3756,3058727,2503,3,1,3326.96,2001-03-08
3757,3242707,1838,2,1,4299.99,2002-03-08
3758,6083605,2304,2,1,4260.13,2003-07-26
3759,1184975,2447,1,1,4705.77,2006-11-02
3760,7065905,599,2,1,4450.94,2015-06-25
3761,2986403,279,1,1,4768.94,2003-08-05
3762,1790994,83,3,1,4768.94,2003-01-09
3763,1177153,2130,2,1,4610.68,2000-07-27
3764,4110017,1896,2,1,6146.94,2015-09-26
3765,7151327,49,3,1,6024.08,2014-02-16
3766,1438841,979,1,1,3962.36,2018-05-10
3767,5528308,1931,1,1,2797.34,2006-12-14
3768,4433548,269,3,1,4797.81,2015-07-15
3769,1588017,284,1,1,5484.95,2005-11-15
3770,2270326,616,1,1,3646.34,2015-11-14
3771,1906029,1106,2,1,4288.93,2006-08-29
3772,1932274,437,3,1,3999,2012-01-03
3773,3397677,2330,2,1,3722.25,2016-10-21
3774,3891860,1084,3,1,4579.49,2014-11-14
3775,4327206,1982,2,1,2980.94,2008-06-27
3776,2435463,1867,2,1,4504.99,2002-11-09
3777,4289070,2543,1,1,4481.67,2005-05-28
3778,6501740,1210,1,1,3129.36,2005-11-28
3779,7225383,1381,2,1,4449.9,2008-04-15
3780,3572324,1012,2,1,3247.84,2011-05-23
3781,2674197,774,3,1,3852,2006-02-25
3782,4438686,2571,1,1,1850,2013-12-13
3783,3128311,1840,1,1,4949.04,2000-04-08
3784,5595421,2485,1,1,5613.65,2007-05-29
3785,7146870,1019,1,1,2952.95,2008-02-21
3786,1671573,2482,3,1,6650.8,2001-07-23
3787,3582590,1340,2,1,6206,2006-04-28
3788,3225124,2138,2,1,4158.96,2003-08-26
3789,1982899,1547,3,1,3996.06,2015-01-16
3790,6411797,2161,2,1,4706.93,2013-08-19
3791,4199323,872,2,1,5801.45,2011-10-22
3792,6201595,262,2,1,2319.95,2007-01-20
3793,6047294,190,1,1,8200.49,2014-11-20
3794,4911975,87,3,1,4222.94,2019-01-30
3795,1503071,1065,2,1,4556.94,2011-01-13
3796,5607547,863,1,1,2952.95,2008-12-17
3797,3291924,800,3,1,3962.36,2019-01-28
3798,7081855,1675,2,1,6252.94,2006-03-04
3799,2613034,1514,2,1,3417.67,2018-10-30
3800,3070212,1464,3,1,5005.98,2015-06-05
3801,1996455,2510,2,1,6134.96,2018-05-03
3802,3280171,724,1,1,4240.03,2006-12-30
3803,4846904,2589,1,1,5918.54,2012-04-26
3804,3462024,2481,1,1,5490.14,2002-03-13
3805,4039624,829,3,1,5300,2006-07-28
3806,4204767,1734,3,1,7728.26,2014-10-02
3807,7360034,2087,2,1,3572.2,2011-07-14
3808,6144261,53,1,1,4399,2002-08-18
3809,1386475,2445,3,1,4641.25,2015-05-21
3810,4101226,112,2,1,5049.19,2013-11-08
3811,1217439,1446,3,1,4238.94,2003-09-19
3812,2464759,1792,3,1,4571.99,2001-03-20
3813,5261469,2044,2,1,5430.36,2017-12-20
3814,5454867,633,2,1,4768.94,2007-12-28
3815,2721776,2145,2,1,4745,2002-03-09
3816,1551985,1055,3,1,4466.7,2013-06-11
3817,4832771,894,3,1,4556.63,2016-08-16
3818,3191867,2237,2,1,5899,2019-06-05
3819,2485263,942,1,1,4238.94,2011-07-29
3820,1588061,709,2,1,8460,2000-12-24
3821,4234556,67,3,1,2330.94,2010-11-19
3822,3589336,2464,3,1,4037.53,2018-05-10
3823,6412842,1662,2,1,4192.95,2017-07-02
3824,4862907,542,2,1,3666.25,2016-09-24
3825,4545377,2296,1,1,3753.75,2017-01-07
3826,1628807,1812,3,1,3337.44,2014-09-01
3827,1911434,1691,3,1,6810.68,2002-12-15
3828,1585272,2559,3,1,4399,2002-04-20
3829,6032695,1811,1,1,3337.44,2013-08-17
3830,6201595,262,2,1,2319.95,2007-01-05
3831,4350859,2329,2,1,3999,2008-03-28
3832,7259343,2473,2,1,4981.41,2019-03-23
3833,2388960,1288,1,1,6615.45,2004-03-08
3834,6727420,179,3,1,4238.94,2011-01-31
3835,1961324,302,1,1,4007.95,2006-10-26
3836,5326545,1086,1,1,6778.7,2010-11-10
3837,1173190,2529,3,1,5613.65,2006-07-15
3838,2052365,733,1,1,3950.96,2019-05-19
3839,6063602,669,1,1,6326.68,2008-07-08
3840,7292725,2012,3,1,4888,2016-11-18
3841,1263588,2172,3,1,4662.94,2012-12-19
3842,4761105,1803,3,1,2076.74,2004-09-29
3843,5863781,2420,3,1,4238.94,2016-10-14
3844,4019530,1112,2,1,2820.43,2018-12-20
3845,1273630,980,1,1,4199,2014-10-10
3846,5364348,1936,1,1,4481.67,2003-10-07
3847,6711357,975,1,1,4470.96,2000-08-15
3848,1174987,1954,3,1,5641.03,2005-08-07
3849,4517564,1507,2,1,4706.93,2011-12-09
3850,4443535,1148,1,1,3710,2001-12-31
3851,1913792,1668,3,1,5029.7,2005-01-29
3852,6107890,534,1,1,5614.67,2011-05-14
3853,3937927,128,1,1,4523.95,2017-03-01
3854,5918814,2038,3,1,1951.75,2002-11-25
3855,5487502,1231,1,1,4595.8,2001-06-08
3856,7047531,349,2,1,1984.13,2013-10-04
3857,7376150,696,3,1,5071.04,2019-06-12
3858,4389481,169,1,1,2350.18,2007-06-29
3859,4157138,115,2,1,5302.96,2004-11-19
3860,3058727,2503,3,1,3326.96,2001-02-04
3861,1251089,2367,3,1,8480,2002-10-28
3862,3110310,982,1,1,2823.73,2010-03-06
3863,3820920,795,2,1,4547.24,2011-10-23
3864,7370016,1443,3,1,4700,2013-04-27
3865,3795030,838,1,1,2358.43,2004-07-03
3866,2961791,1833,1,1,4300.32,2016-09-29
3867,7126778,1836,3,1,3799,2016-09-08
3868,4468374,125,2,1,8448,2013-12-07
3869,5609495,1562,1,1,7935.43,2015-12-06
3870,1386825,1522,2,1,3894.43,2007-05-29
3871,6489426,2548,1,1,4252.94,2001-07-15
3872,3472217,2401,2,1,7399,2000-06-06
3873,3807129,1349,3,1,4684.94,2018-08-06
3874,1716681,2263,3,1,3834,2015-09-11
3875,2489591,1167,3,1,4238.94,2019-08-25
3876,5992796,2472,3,1,2784.15,2005-09-17
3877,2404993,1490,1,1,3640,2018-08-31
3878,2159284,1393,1,1,6901.19,2018-12-15
3879,4812687,1191,2,1,7868.29,2000-08-21
3880,2847748,2059,3,1,3009,2010-01-30
3881,3193964,207,1,1,5609.99,2007-08-30
3882,6233251,735,3,1,4278.93,2015-09-27
3883,6178297,1444,3,1,3754.8,2019-06-12
3884,6218108,2478,3,1,3401.62,2008-09-08
3885,4350859,2329,2,1,3999,2008-07-14
3886,5253750,1468,3,1,4199,2003-01-16
3887,7266987,2069,3,1,5848.19,2012-09-30
3888,2047978,1309,2,1,3885.24,2008-10-26
3889,6363803,1036,1,1,3441.74,2014-01-31
3890,3104108,1669,2,1,3799,2013-11-14
3891,5327025,2154,1,1,3500,2019-02-04
3892,6094066,1862,2,1,3710,2001-11-09
3893,1137722,1161,2,1,3500,2005-02-17
3894,1341192,1409,3,1,4982,2010-05-21
3895,4449585,715,3,1,4982,2019-05-12
3896,1719757,451,1,1,2823.73,2005-04-10
3897,3535683,1709,2,1,3996.06,2014-08-18
3898,3316785,1445,3,1,5036.05,2000-05-03
3899,3691505,2078,3,1,2330.94,2019-10-14
3900,1334536,1710,2,1,3441.74,2015-12-03
3901,3675795,2071,1,1,5614.67,2013-06-15
3902,3271044,1133,2,1,3247.84,2018-03-20
3903,2839407,1300,3,1,6615.45,2013-10-13
3904,5431110,901,3,1,4574.96,2017-03-21
3905,6562501,215,1,1,4238.94,2019-01-13
3906,3365087,605,3,1,3950.96,2012-08-25
3907,5894664,1919,3,1,6646.65,2007-02-03
3908,2441718,2564,1,1,4982,2004-08-05
3909,5910767,1959,1,1,4440.44,2008-04-07
3910,5078285,1739,1,1,6868.79,2006-03-22
3911,6184589,721,2,1,3433.72,2003-06-21
3912,5148735,2525,1,1,4678.96,2018-08-11
3913,3525004,427,2,1,5497.94,2001-05-25
3914,4448635,990,2,1,5677.05,2003-09-01
3915,1347565,1715,1,1,7399,2007-01-03
3916,7066356,1124,1,1,6238.19,2007-02-01
3917,6322733,2190,3,1,2091.36,2015-02-17
3918,4274782,31,3,1,3572.2,2002-09-10
3919,3430314,835,2,1,5679.85,2000-12-27
3920,2582762,2088,2,1,4611,2018-07-06
3921,3006134,2520,1,1,3834,2000-05-31
3922,3827045,487,1,1,4717.2,2017-08-09
3923,2250709,1694,3,1,4797.81,2011-08-03
3924,5512801,1590,2,1,3174.5,2003-03-19
3925,3704949,1685,1,1,2823.73,2005-07-20
3926,1273816,672,3,1,8258.24,2008-01-25
3927,7265800,976,2,1,7925.03,2007-07-31
3928,4470329,1414,3,1,6238.19,2019-05-22
3929,3972753,1104,3,1,6395,2011-08-30
3930,3611343,910,3,1,5006.53,2005-06-13
3931,1674559,2561,1,1,3799,2004-07-25
3932,4618643,1367,2,1,2199,2016-05-20
3933,3662884,1058,3,1,6282.44,2009-05-08
3934,4699497,1612,2,1,4975.13,2016-06-22
3935,2508319,308,1,1,4593.6,2018-10-01
3936,6686274,2030,2,1,4158.96,2011-10-23
3937,4993488,313,1,1,3828.6,2002-04-27
3938,4272689,2020,2,1,4481.67,2008-07-26
3939,2972708,2345,1,1,4717.2,2006-09-09
3940,6387124,1451,3,1,3799,2017-08-24
3941,3383217,1486,1,1,4022.29,2008-03-02
3942,3706310,306,1,1,7694.96,2011-09-21
3943,4144370,1825,2,1,3186.56,2011-09-11
3944,2796751,22,1,1,4300.32,2017-01-23
3945,5172140,756,3,1,3799,2013-02-18
3946,3546914,2587,2,1,6152.66,2007-05-05
3947,6538834,787,1,1,5613.65,2001-08-24
3948,5528311,1082,1,1,3816,2001-05-18
3949,2553970,40,1,1,3640,2002-07-19
3950,5570766,1552,2,1,5200,2003-07-19
3951,4768143,1934,3,1,4757.69,2017-04-17
3952,5767028,140,3,1,4278.93,2006-09-03
3953,5677372,188,2,1,7981.77,2012-11-06
3954,1356426,1721,1,1,4662.94,2006-05-08
3955,7285715,461,2,1,3861,2008-05-19
3956,4304070,1293,3,1,4238.94,2019-02-09
3957,2900403,2396,2,1,4651.94,2007-12-28
3958,1615958,2169,2,1,5717.37,2016-04-28
3959,3039943,1539,1,1,5587.17,2005-11-07
3960,2354943,2219,1,1,4982,2000-04-30
3961,1253281,1059,1,1,3247.84,2016-05-22
3962,1521673,1778,3,1,4420,2003-07-12
3963,5899635,1759,1,1,4171.99,2007-02-19
3964,1472100,1031,2,1,3993.73,2012-07-03
3965,6948000,2195,2,1,3999,2017-02-01
3966,3245349,2584,3,1,4627.9,2018-08-30
3967,4220111,902,2,1,6834.66,2003-04-03
3968,4003357,414,3,1,8000,2005-06-18
3969,6888870,2491,1,1,4589.25,2006-02-23
3970,2421693,729,3,1,4487.68,2001-04-20
3971,3700343,1799,2,1,4505,2014-12-09
3972,3179888,913,1,1,4439.13,2007-11-14
3973,2066470,646,3,1,4504.99,2003-06-23
3974,1671573,2482,3,1,6650.8,2001-12-04
3975,4015460,706,1,1,3337.44,2019-09-25
3976,2101595,1218,3,1,3999,2002-11-03
3977,4619251,1735,3,1,3401.62,2013-10-09
3978,5768219,1766,2,1,4543.58,2010-07-04
3979,2537962,1924,2,1,5275,2007-01-02
3980,5968744,242,2,1,4433.05,2009-06-08
3981,6020735,2080,1,1,7717.16,2013-09-27
3982,4983918,1131,1,1,3816,2006-04-13
3983,2324966,548,1,1,4260.13,2001-04-27
3984,3369203,937,3,1,3710,2011-05-30
3985,6808759,47,2,1,8000.69,2013-03-09
3986,4375558,1348,2,1,4260.13,2018-06-10
3987,2553970,40,1,1,3640,2002-09-26
3988,3158959,1779,3,1,4450.94,2011-12-28
3989,1636048,717,3,1,3999,2016-10-31
3990,1504612,2311,3,1,4540.79,2009-05-29
3991,1699372,1604,3,1,2066.99,2018-05-15
3992,5788991,110,1,1,4880.2,2009-09-18
3993,5418332,498,3,1,2322.14,2013-03-29
3994,1529016,723,2,1,4238.94,2009-09-18
3995,6727185,243,2,1,4026.94,2004-04-24
3996,3224260,144,1,1,4934.8,2017-09-11
3997,1218048,681,2,1,7813.34,2000-09-20
3998,2564633,1689,1,1,4213.91,2006-02-26
3999,1705258,1252,2,1,4664,2006-09-23
4000,5994079,184,3,1,1979.5,2016-07-02
4001,6275886,350,2,1,5451.15,2017-11-24
4002,2114241,1476,2,1,4611,2003-06-09
4003,6072149,76,1,1,5736.5,2013-09-20
4004,6663983,74,1,1,4452,2007-09-15
4005,3295536,1928,3,1,2199,2000-10-06
4006,1383811,1120,1,1,6273.59,2006-01-19
4007,3319096,2563,1,1,3001.93,2005-01-04
4008,4906937,1000,3,1,5040.75,2016-09-15
4009,3440001,840,2,1,4000.73,2005-07-27
4010,4359734,1837,1,1,4250.08,2013-03-06
4011,7008254,726,1,1,4192.95,2010-02-06
4012,6144261,53,1,1,4399,2002-05-19
4013,4398138,1317,2,1,7842.94,2012-04-11
4014,6278913,1263,3,1,6132.44,2003-02-06
4015,1516790,1213,2,1,5271.99,2000-09-24
4016,2253672,2586,2,1,3274.65,2000-05-08
4017,2126409,2349,1,1,5859.63,2020-02-01
4018,6589235,1459,3,1,6693.46,2012-09-22
4019,6912359,1677,2,1,3620.23,2001-12-12
4020,4517564,1507,2,1,4706.93,2011-10-13
4021,3295536,1928,3,1,2199,2000-09-13
4022,1555689,1427,1,1,3630.67,2008-10-08
4023,3560653,199,3,1,4158.96,2011-04-05
4024,6482725,947,3,1,6615.45,2016-07-19
4025,2982181,1211,2,1,3326.96,2015-05-26
4026,6462098,471,2,1,6132.44,2006-10-11
4027,4539681,1997,2,1,7399,2007-01-14
4028,6826949,2116,2,1,2325.44,2003-06-14
4029,6676673,2081,2,1,5029.7,2006-01-18
4030,4344173,1274,3,1,4158.96,2006-02-06
4031,2436329,46,1,1,3999,2001-07-13
4032,1612725,1013,3,1,5302.96,2020-02-28
4033,3820920,795,2,1,4547.24,2011-10-18
4034,7278491,524,1,1,4947.98,2003-04-27
4035,5999014,2320,1,1,3401.62,2017-05-23
4036,1723641,553,3,1,4662.94,2013-07-15
4037,3118121,1917,1,1,4871.32,2015-08-24
4038,5101538,938,2,1,5899,2008-11-30
4039,3674532,615,2,1,5857.5,2000-11-02
4040,4203747,1648,1,1,6252.94,2019-04-20
4041,3257154,546,2,1,4813.93,2011-12-19
4042,1733812,997,1,1,4158.96,2013-11-16
4043,2906644,583,2,1,4557.99,2010-09-14
4044,4560641,484,2,1,8000.69,2009-07-31
4045,5807444,1505,1,1,5006.53,2001-04-08
4046,3220241,2469,1,1,4471.99,2019-04-27
4047,6218108,2478,3,1,3401.62,2008-10-05
4048,5834860,2203,2,1,4924.75,2002-06-13
4049,3276678,1849,1,1,3602.94,2012-04-29
4050,4845161,2006,2,1,4484.89,2004-04-14
4051,4210104,1513,1,1,6240.99,2013-12-20
4052,5569443,1732,1,1,4402.65,2008-09-19
4053,4302319,309,2,1,2073.81,2009-04-16
4054,4225044,1953,1,1,6852.59,2003-09-21
4055,5210057,953,1,1,6175.94,2003-06-08
4056,4359734,1837,1,1,4250.08,2013-02-23
4057,2925649,625,1,1,4732.47,2001-01-26
4058,6556055,870,2,1,4662.94,2001-04-11
4059,3031547,117,1,1,3534.96,2013-07-13
4060,2861939,2129,1,1,5766.75,2016-04-10
4061,2592405,732,3,1,7399,2010-05-14
4062,3662884,1058,3,1,6282.44,2009-06-15
4063,4512047,1943,2,1,4854.99,2010-05-01
4064,4760143,1333,1,1,6134.96,2011-05-11
4065,4242440,1634,2,1,6240.99,2016-08-28
4066,1386825,1522,2,1,3894.43,2007-06-21
4067,6405254,376,3,1,3852,2013-12-06
4068,4328842,1560,2,1,4432.75,2001-01-04
4069,5766823,1831,3,1,8095.26,2010-08-08
4070,4147781,1714,1,1,4366.96,2017-01-23
4071,1826241,2152,3,1,3572.2,2016-11-16
4072,3217085,304,2,1,3852.18,2008-12-22
4073,5999014,2320,1,1,3401.62,2017-04-11
4074,5261469,2044,2,1,5430.36,2017-10-24
4075,5305023,1062,3,1,8073.44,2001-03-01
4076,6666642,2596,1,1,8258.24,2017-12-01
4077,6864350,884,1,1,4050.86,2011-04-07
4078,4317918,1226,2,1,3174.5,2009-12-05
4079,4981393,2251,2,1,4238.94,2016-07-29
4080,3095416,1362,3,1,5005.5,2005-08-27
4081,2438798,1645,2,1,8000,2001-08-20
4082,4517199,1536,2,1,5698.55,2007-07-15
4083,5253750,1468,3,1,4199,2003-01-02
4084,5818580,907,1,1,5547.46,2008-10-05
4085,2728357,2107,2,1,4534.52,2001-03-20
4086,1515362,348,1,1,4200,2007-02-20
4087,6300542,2173,1,1,6778.7,2002-05-29
4088,6604948,1147,2,1,3999,2009-09-12
4089,7065905,599,2,1,4450.94,2015-06-11
4090,7055600,1448,2,1,3399,2003-06-08
4091,6037920,2112,1,1,4258.94,2003-01-15
4092,7372789,20,2,1,4274.2,2001-05-18
4093,3380915,1973,1,1,7842.94,2009-08-15
4094,5811475,1661,3,1,4300.32,2014-05-08
4095,5471660,2072,3,1,6868.79,2015-10-14
4096,6871735,1914,1,1,8007.99,2010-03-13
4097,2271862,1599,1,1,4662.94,2003-02-06
4098,7297984,1944,3,1,4717.2,2015-08-18
4099,6595312,491,1,1,4866.16,2009-02-22
4100,1504635,137,3,1,2752.48,2002-11-26
4101,3951392,1988,3,1,4432.75,2019-02-26
4102,5936000,860,2,1,5036.05,2019-03-13
4103,6363803,1036,1,1,3441.74,2014-01-08
4104,2563108,1521,2,1,3600,2008-12-03
4105,5039118,794,3,1,4177.99,2011-03-03
4106,1418249,419,3,1,3727.5,2003-05-12
4107,2666783,421,3,1,5406.96,2007-10-14
4108,7370149,962,3,1,5671.67,2003-02-24
4109,4400628,1085,3,1,4250,2010-02-24
4110,6723798,1010,2,1,5350,2015-03-26
4111,3896243,438,1,1,4386.9,2004-01-01
4112,5373267,671,1,1,4179.75,2004-03-29
4113,2781248,85,1,1,5271.99,2001-08-01
4114,7093023,1061,3,1,3944.65,2010-08-26
4115,7276203,247,3,1,4507.5,2007-05-31
4116,5705414,1109,3,1,8000.69,2013-02-04
4117,3872219,8,3,1,4228.94,2003-04-26
4118,5431110,901,3,1,4574.96,2017-03-19
4119,1548862,1442,3,1,4502.81,2017-09-29
4120,4913089,986,3,1,4450.94,2005-09-14
4121,1504948,1429,3,1,4685.19,2017-06-26
4122,6876791,1261,3,1,4450.94,2006-10-16
4123,7204390,2207,3,1,4238.94,2004-05-15
4124,5403544,322,2,1,7824.44,2012-03-26
4125,1701521,1503,1,1,3326.96,2002-03-19
4126,3662884,1058,3,1,6282.44,2009-04-15
4127,3048373,1208,2,1,2341.94,2019-03-20
4128,1348296,1169,1,1,2797.34,2002-02-08
4129,2844658,1270,1,1,6794.27,2012-01-02
4130,1769703,932,2,1,4238.94,2012-05-19
4131,3958770,978,1,1,4526.25,2013-02-03
4132,4652616,1682,3,1,2966.94,2019-10-07
4133,5484681,178,3,1,6058.1,2010-10-02
4134,3245169,1078,3,1,4481.67,2006-09-01
4135,1653270,1532,1,1,3799,2013-08-21
4136,4236743,1747,2,1,6175.94,2006-09-14
4137,5923911,1052,3,1,4227.99,2018-04-02
4138,4541176,2513,1,1,3816,2001-03-06
4139,3595732,2075,2,1,4712.7,2005-10-20
4140,1793724,2371,3,1,4010.08,2015-07-31
4141,4939400,550,1,1,6801.08,2004-11-05
4142,3048118,1403,1,1,4654.5,2005-06-03
4143,4858116,2310,2,1,4179.75,2018-08-03
4144,1263588,2172,3,1,4662.94,2013-05-03
4145,6323365,292,3,1,4450.94,2015-06-12
4146,1381205,1637,1,1,5718.96,2003-01-29
4147,2764320,450,3,1,2286.96,2019-07-27
4148,2527223,1999,1,1,3707.25,2005-01-01
4149,2898996,1534,2,1,5271.99,2004-08-21
4150,3573100,2267,1,1,8161.99,2014-04-18
4151,4359734,1837,1,1,4250.08,2013-02-05
4152,3332769,1956,1,1,4252.94,2008-02-10
4153,2630256,1498,3,1,8480,2001-08-28
4154,2369958,833,1,1,5089.01,2020-01-20
4155,7332566,612,3,1,5455.93,2010-07-06
4156,3525004,427,2,1,5497.94,2001-06-08
4157,1378848,345,3,1,4983.14,2011-06-29
4158,4433548,269,3,1,4797.81,2015-08-18
4159,3582590,1340,2,1,6206,2006-07-26
4160,3994367,992,3,1,3572.2,2016-11-05
4161,1588061,709,2,1,8460,2000-10-11
4162,5847656,1153,1,1,4199,2018-09-10
4163,1895438,446,3,1,4574.96,2010-12-25
4164,1455039,1088,1,1,4238.94,2019-04-14
4165,3624763,149,2,1,5654.21,2006-04-20
4166,2685159,474,2,1,4924.75,2019-07-22
4167,2555784,1114,3,1,5591.03,2012-11-28
4168,2758833,2370,1,1,6161.51,2017-02-02
4169,6898801,1796,3,1,2639,2011-04-08
4170,4889545,837,1,1,3798,2015-02-09
4171,4018672,2084,1,1,4018.99,2003-09-09
4172,6461950,1617,1,1,5052.68,2001-06-10
4173,2528663,564,3,1,4450.94,2003-07-11
4174,1348296,1169,1,1,2797.34,2002-02-15
4175,1916322,1882,3,1,3710,2017-11-04
4176,1500489,1048,2,1,3594.44,2009-07-14
4177,7276203,247,3,1,4507.5,2007-04-15
4178,1734546,2278,2,1,5404.94,2001-05-30
4179,4129966,2446,3,1,3278.48,2016-07-30
4180,1550463,1769,2,1,4397.11,2000-07-22
4181,3662470,522,3,1,3129.36,2010-03-02
4182,1341192,1409,3,1,4982,2010-05-04
4183,2643335,1972,1,1,8356,2005-01-30
4184,6455351,2479,2,1,4698.7,2017-04-02
4185,3477966,1798,1,1,4831.83,2004-06-14
4186,4983307,1606,1,1,5059.8,2018-11-10
4187,1190048,1510,2,1,5882.07,2015-06-09
4188,2360831,505,3,1,4504.24,2011-07-12
4189,2122133,1260,3,1,4662.94,2012-11-16
4190,6129814,1963,1,1,4924.75,2011-11-03
4191,4260411,984,2,1,4571.99,2013-03-04
4192,6550384,1960,2,1,4397.11,2010-12-15
4193,3351731,1323,2,1,2966.94,2019-08-23
4194,5514722,818,2,1,6778.7,2007-04-23
4195,6788238,1243,2,1,4260.13,2004-07-17
4196,1727573,1302,3,1,3907.29,2001-08-11
4197,6275886,350,2,1,5451.15,2018-04-05
4198,5942657,2275,2,1,4227.99,2012-03-30
4199,5487502,1231,1,1,4595.8,2001-09-19
4200,2066470,646,3,1,4504.99,2003-07-30
4201,5930598,1041,1,1,8356,2013-03-21
4202,7297984,1944,3,1,4717.2,2015-06-09
4203,3265466,1890,3,1,4450.94,2005-12-30
4204,1978830,2210,1,1,4708,2002-07-24
4205,6830778,2119,1,1,3724.66,2009-05-03
4206,6064703,1625,1,1,4252.94,2009-04-14
4207,2527834,379,1,1,5024.17,2006-12-02
4208,2940684,2257,3,1,5876.46,2009-01-02
4209,5026895,1859,3,1,3799,2005-08-09
4210,4449585,715,3,1,4982,2019-06-24
4211,3316974,1330,3,1,4452,2019-09-10
4212,3700343,1799,2,1,4505,2015-01-14
4213,2922434,1162,1,1,3602.94,2015-04-06
4214,3671625,396,3,1,4700,2019-11-29
4215,3101600,1708,2,1,4398.45,2003-02-24
4216,5465016,1400,1,1,5053.43,2009-02-26
4217,6581416,2581,2,1,5745.59,2013-10-17
4218,5276105,834,3,1,6134.96,2006-07-19
4219,4308662,1542,1,1,1961,2008-09-06
4220,6758513,1713,3,1,5883.93,2006-12-04
4221,4682893,1605,2,1,6223.45,2006-01-23
4222,2672990,2148,1,1,5199,2002-12-14
4223,3353836,13,3,1,4260.13,2006-08-25
4224,2277798,1251,3,1,3999,2010-05-13
4225,6556108,1350,2,1,7399,2011-03-19
4226,2146072,1861,3,1,3186.56,2016-07-18
4227,7081855,1675,2,1,6252.94,2006-03-01
4228,2171184,485,3,1,5677.05,2011-08-05
4229,2101804,1835,2,1,5406.96,2004-05-22
4230,3320884,261,2,1,5591.03,2007-07-05
4231,2613034,1514,2,1,3417.67,2018-10-21
4232,2246174,1450,3,1,5834.39,2005-05-29
4233,6854408,945,1,1,2744.56,2016-06-23
4234,3105756,2187,2,1,3963.34,2002-01-21
4235,1483401,312,1,1,4440.44,2005-08-18
4236,3546914,2587,2,1,6152.66,2007-06-14
4237,5037972,921,3,1,8085.8,2000-08-29
4238,5396896,919,3,1,4573.04,2018-08-12
4239,5793076,2435,2,1,5375.99,2014-07-26
4240,2992291,1130,2,1,4959.74,2002-01-04
4241,2501172,363,1,1,6842.65,2007-12-21
4242,3263076,458,2,1,1961,2013-08-23
4243,5068100,38,1,1,8042.64,2005-11-01
4244,1216694,1053,1,1,4845.77,2015-05-20
4245,7093023,1061,3,1,3944.65,2010-09-26
4246,6160753,2095,2,1,6032,2005-12-11
4247,1724480,18,1,1,4350,2018-07-31
4248,4940640,2051,2,1,4188.95,2008-03-17
4249,2525011,883,1,1,4959.74,2000-07-01
4250,2160272,370,1,1,4504.5,2018-06-23
4251,4777486,2331,1,1,4176.96,2018-02-25
4252,3058523,1202,3,1,4574.96,2000-10-23
4253,6581416,2581,2,1,5745.59,2013-09-10
4254,2278706,1808,1,1,5607.16,2019-03-17
4255,4801426,59,1,1,4924.75,2000-07-23
4256,5974882,33,3,1,3430.93,2000-07-14
4257,2548837,908,1,1,4218.95,2019-07-03
4258,5562839,1126,2,1,4854.99,2018-04-03
4259,6582349,1316,1,1,4646.4,2017-01-10
4260,1200543,96,2,1,5588.31,2013-12-23
4261,3094136,286,3,1,5575.93,2012-02-25
4262,1265070,1178,3,1,4679,2009-04-18
4263,2116102,1272,1,1,4578.44,2006-01-16
4264,2934862,972,1,1,5522.41,2004-11-10
4265,4359734,1837,1,1,4250.08,2013-01-11
