ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,warehouse_id,cus_id
7382969,2025-08-06,19,16645.09,False,2025-08-12,PAC519111-7,2,75
7382970,2017-06-16,6,29265.99,False,2017-06-19,PAC185536-0,3,1329
7382971,2018-06-18,15,37165.95,False,2018-06-22,PAC521897-3,1,1028
7382972,2017-02-22,1,31397.97,True,2017-03-05,PAC515858-9,1,553
7382973,2021-05-27,7,21281.98,False,2021-06-09,PAC962585-0,1,481
7382974,2025-04-23,10,46825.69,True,2025-04-24,PAC165872-9,1,1153
7382975,2022-08-05,5,38209.22,False,2022-08-08,PAC594665-7,2,1106
7382976,2024-03-11,18,55689.87,True,2024-03-23,PAC925694-9,2,1856
7382977,2017-02-19,9,3370.0,False,2017-03-03,PAC219414-4,2,1844
7382978,2021-01-15,5,29895.0,False,2021-01-19,PAC261172-7,1,247
7382979,2020-09-04,11,21948.99,False,2020-09-10,PAC969638-3,1,2574
7382980,2020-11-01,6,15796.99,True,2020-11-10,PAC621803-3,1,2295
7382981,2017-09-27,15,29833.94,False,2017-10-04,PAC836470-1,1,1503
7382982,2022-10-13,5,57700.44,True,2022-10-20,PAC235595-7,1,1315
7382983,2020-11-08,3,25224.24,False,2020-11-20,PAC695548-5,2,1464
7382984,2023-08-09,11,38826.48,False,2023-08-13,PAC349811-9,2,2171
7382985,2020-10-12,17,48134.0,True,2020-10-22,PAC736368-9,1,2395
7382986,2018-07-11,19,17606.99,True,2018-07-18,PAC336357-1,3,2430
7382987,2022-05-31,15,39471.3,True,2022-06-02,PAC280672-9,2,1164
7382988,2018-10-05,4,76913.94,False,2018-10-09,PAC225883-5,2,1808
7382989,2024-09-12,11,4830.0,True,2024-09-20,PAC233486-0,3,445
7382990,2022-01-20,4,40393.68,True,2022-01-31,PAC672490-6,2,1045
7382991,2018-08-09,12,28184.98,False,2018-08-19,PAC342257-5,1,736
7382992,2025-08-13,20,8006.28,True,2025-08-26,PAC347467-7,3,1419
7382993,2020-11-30,3,4399.0,True,2020-12-05,PAC336872-8,1,331
7382994,2017-09-29,4,34347.0,True,2017-10-10,PAC387914-9,3,2470
7382995,2022-03-12,19,40412.88,True,2022-03-24,PAC667694-7,3,930
7382996,2019-08-02,6,53824.61,False,2019-08-14,PAC475816-1,3,1228
7382997,2023-12-31,20,24231.87,True,2024-01-08,PAC422540-0,3,866
7382998,2024-02-22,4,35925.98,True,2024-02-24,PAC782191-3,1,960
7382999,2025-10-14,11,18945.09,False,2025-10-19,PAC341677-2,1,1013
7383000,2020-11-06,2,27644.97,False,2020-11-07,PAC323650-7,2,854
7383001,2020-08-28,16,51772.97,False,2020-09-01,PAC146911-5,2,2584
7383002,2023-06-27,13,26883.75,False,2023-07-01,PAC681628-6,3,2503
7383003,2018-05-09,13,14209.97,True,2018-05-17,PAC469776-1,3,1627
7383004,2021-02-10,13,9400.0,False,2021-02-21,PAC502314-8,3,858
7383005,2021-02-06,4,56702.97,True,2021-02-16,PAC783064-1,1,1043
7383006,2017-11-30,13,32595.0,True,2017-12-03,PAC291754-2,1,158
7383007,2020-07-04,6,29113.97,True,2020-07-12,PAC299185-6,3,2471
7383008,2024-07-03,10,16302.39,True,2024-07-04,PAC197908-2,1,50
7383009,2024-07-13,3,26788.07,True,2024-07-18,PAC917958-3,2,431
7383010,2018-01-05,11,4227.99,True,2018-01-15,PAC703092-8,2,80
7383011,2017-12-05,14,25056.98,False,2017-12-13,PAC670079-5,1,577
7383012,2019-09-06,16,15597.0,False,2019-09-14,PAC619872-9,2,1986
7383013,2024-09-21,17,16749.72,True,2024-09-27,PAC153802-4,2,1793
7383014,2018-04-26,6,40943.7,True,2018-05-03,PAC180298-4,2,33
7383015,2023-02-22,14,10008.9,False,2023-03-04,PAC609532-3,3,2509
7383016,2018-01-12,11,23647.99,True,2018-01-25,PAC147584-7,2,2050
7383017,2022-02-26,18,38293.17,True,2022-03-05,PAC330869-2,2,1798
7383018,2020-04-02,19,8397.0,False,2020-04-04,PAC815633-3,2,1833
7383019,2023-11-06,1,29489.86,False,2023-11-18,PAC968994-0,2,2106
7383020,2019-05-21,20,28794.0,True,2019-05-29,PAC968526-3,3,388
7383021,2022-04-27,17,36953.4,False,2022-04-28,PAC717288-2,2,1369
7383022,2019-05-29,12,39102.99,True,2019-06-08,PAC342779-4,2,2109
7383023,2023-01-29,13,44095.7,False,2023-02-08,PAC555229-2,2,634
7383024,2024-09-17,1,54787.23,False,2024-09-28,PAC885650-1,2,953
7383025,2018-04-18,14,28416.98,False,2018-04-19,PAC769980-5,3,2485
7383026,2024-08-21,7,22894.18,True,2024-09-02,PAC393533-1,2,2309
7383027,2021-10-16,2,28388.97,False,2021-10-27,PAC692298-4,2,1187
7383028,2018-04-19,9,27073.0,True,2018-04-30,PAC952914-1,3,1958
7383029,2020-07-18,19,16278.0,False,2020-07-23,PAC783023-2,1,552
7383030,2018-08-23,13,12498.0,False,2018-09-04,PAC773144-7,3,1307
7383031,2022-12-11,8,6380.0,False,2022-12-13,PAC282461-2,3,165
7383032,2023-07-17,1,20227.85,True,2023-07-18,PAC272942-1,3,1468
7383033,2018-01-30,7,60454.04,True,2018-02-07,PAC849139-5,2,1206
7383034,2020-11-12,16,37145.0,False,2020-11-18,PAC478233-6,2,2429
7383035,2024-02-10,19,8854.99,False,2024-02-11,PAC211230-4,2,651
7383036,2025-05-08,5,52995.1,True,2025-05-12,PAC457512-0,3,688
7383037,2020-11-23,2,32344.9,True,2020-11-29,PAC466375-2,3,1931
7383038,2025-06-29,20,2528.85,True,2025-07-10,PAC684976-6,2,1860
7383039,2020-12-26,7,19408.0,False,2020-12-31,PAC521338-0,3,245
7383040,2020-05-29,11,5271.99,True,2020-06-11,PAC802956-7,1,436
7383041,2024-06-14,13,9401.24,True,2024-06-23,PAC471837-2,2,835
7383042,2020-10-23,11,16523.98,False,2020-10-30,PAC780139-8,2,20
7383043,2020-09-22,6,32690.0,False,2020-09-26,PAC740887-7,1,2386
7383044,2020-10-19,7,5000.0,True,2020-10-26,PAC469477-8,1,602
7383045,2024-06-09,8,5060.0,False,2024-06-11,PAC222230-1,1,1582
7383046,2024-04-14,19,33805.4,False,2024-04-20,PAC330946-1,2,2566
7383047,2020-06-12,2,48892.98,True,2020-06-17,PAC361240-6,1,883
7383048,2020-02-28,15,13599.0,True,2020-03-04,PAC595125-6,3,1040
7383049,2020-10-22,4,38332.06,True,2020-10-29,PAC389214-0,1,849
7383050,2021-06-27,17,16501.99,False,2021-07-08,PAC918218-6,2,2258
7383051,2019-06-08,3,32896.0,False,2019-06-21,PAC451848-1,1,1409
7383052,2023-11-25,5,32384.0,False,2023-12-02,PAC503375-0,1,657
7383053,2020-10-14,11,52877.97,False,2020-10-22,PAC182173-3,1,1471
7383054,2020-02-29,7,19990.99,False,2020-03-07,PAC117227-0,2,1413
7383055,2018-02-03,10,49301.94,True,2018-02-10,PAC615871-9,3,548
7383056,2019-06-10,8,32572.99,False,2019-06-16,PAC784994-3,3,2298
7383057,2025-06-25,20,12009.42,True,2025-06-27,PAC599327-9,2,82
7383058,2020-01-17,15,20367.98,False,2020-01-18,PAC919418-3,3,1127
7383059,2018-09-22,1,60044.7,False,2018-10-02,PAC606487-7,3,697
7383060,2020-09-05,11,20247.99,False,2020-09-16,PAC287645-4,2,2550
7383061,2020-01-20,9,15713.97,False,2020-02-01,PAC822021-6,1,1199
7383062,2017-05-12,4,53524.97,False,2017-05-19,PAC841089-6,1,1766
7383063,2020-02-13,5,45292.97,False,2020-02-25,PAC448108-0,2,1519
7383064,2021-01-26,18,57206.93,False,2021-02-02,PAC701555-9,2,947
7383065,2021-03-07,14,44151.04,False,2021-03-20,PAC638713-7,3,2517
7383066,2020-04-03,6,15398.0,False,2020-04-09,PAC469521-2,2,1785
7383067,2020-08-16,2,15887.7,False,2020-08-17,PAC674404-0,1,14
7383068,2025-08-25,2,18801.34,True,2025-09-06,PAC876238-3,2,689
7383069,2020-05-04,7,34381.81,True,2020-05-14,PAC354958-9,2,2342
7383070,2019-08-21,8,9358.0,True,2019-08-30,PAC133105-2,3,135
7383071,2019-06-27,10,40565.95,False,2019-06-30,PAC967997-4,3,1463
7383072,2020-09-01,19,40980.94,True,2020-09-08,PAC437738-5,1,1784
7383073,2023-07-19,5,32041.65,False,2023-07-22,PAC247668-0,2,287
7383074,2019-02-07,19,41540.93,True,2019-02-15,PAC200435-3,2,2311
7383075,2023-01-13,12,41116.86,True,2023-01-22,PAC419471-9,2,570
7383076,2017-03-20,20,52023.21,True,2017-03-30,PAC563745-2,2,686
7383077,2020-07-05,20,26147.0,False,2020-07-18,PAC841164-7,2,2471
7383078,2023-09-18,8,24917.19,True,2023-09-20,PAC482708-7,1,122
7383079,2020-03-07,20,16000.0,False,2020-03-18,PAC294927-4,1,296
7383080,2021-05-10,5,9009.98,True,2021-05-18,PAC833886-4,1,1167
7383081,2019-02-03,9,28449.95,False,2019-02-09,PAC392462-0,1,1266
7383082,2023-05-15,3,39252.07,False,2023-05-24,PAC496606-6,2,1816
7383083,2017-07-14,1,39604.99,True,2017-07-27,PAC733546-1,2,2515
7383084,2024-06-30,16,32803.74,False,2024-07-03,PAC729973-8,1,1676
7383085,2019-01-09,11,30194.8,True,2019-01-15,PAC705503-6,3,928
7383086,2024-09-19,9,11500.0,False,2024-09-27,PAC976739-2,3,1624
7383087,2020-03-28,5,47672.0,True,2020-03-31,PAC122298-1,3,1744
7383088,2023-03-04,1,43866.87,False,2023-03-06,PAC568384-4,3,1263
7383089,2020-02-07,7,11477.0,False,2020-02-18,PAC700991-5,3,679
7383090,2025-01-15,12,17709.98,False,2025-01-16,PAC980316-0,3,2610
7383091,2018-04-17,6,15042.98,True,2018-04-26,PAC384092-2,1,1291
7383092,2018-10-28,1,45432.0,True,2018-11-08,PAC301308-3,2,392
7383093,2020-10-23,9,40791.0,False,2020-10-31,PAC402784-1,3,1184
7383094,2017-11-02,13,34405.0,False,2017-11-05,PAC670826-0,1,581
7383095,2019-01-01,2,30401.64,False,2019-01-07,PAC698374-9,3,337
7383096,2025-06-05,9,61041.65,True,2025-06-09,PAC234015-4,1,1991
7383097,2025-10-05,4,15542.22,True,2025-10-15,PAC414294-3,2,986
7383098,2020-05-02,10,34077.98,False,2020-05-11,PAC592717-5,3,2126
7383099,2025-03-21,15,55700.25,False,2025-03-29,PAC638162-5,3,1536
7383100,2021-01-29,20,36584.7,True,2021-02-07,PAC652262-4,2,529
7383101,2019-10-03,18,10197.0,True,2019-10-05,PAC483006-7,1,1084
7383102,2022-12-18,12,4785.0,False,2022-12-31,PAC230998-1,3,2560
7383103,2022-07-09,6,3707.0,False,2022-07-18,PAC820277-0,3,823
7383104,2025-11-21,12,51362.41,False,2025-12-02,PAC545258-6,1,2598
7383105,2019-09-15,16,66948.21,True,2019-09-25,PAC479890-8,2,2506
7383106,2022-08-27,6,26616.7,False,2022-09-08,PAC467771-6,2,1199
7383107,2017-07-13,1,35212.94,True,2017-07-26,PAC337578-8,3,975
7383108,2018-02-28,5,5550.0,True,2018-03-03,PAC886175-4,1,2570
7383109,2017-01-15,13,14100.0,True,2017-01-21,PAC130269-9,3,454
7383110,2025-12-29,6,38186.88,False,2026-01-08,PAC162853-0,2,2168
7383111,2023-12-26,3,55934.97,True,2024-01-06,PAC444880-2,3,775
7383112,2023-10-29,18,17476.47,False,2023-11-01,PAC828282-4,2,344
7383113,2020-11-17,7,21755.97,False,2020-11-20,PAC175779-2,1,1573
7383114,2020-01-10,7,8798.0,True,2020-01-20,PAC827104-4,2,2355
7383115,2018-07-18,11,16449.98,True,2018-07-25,PAC614756-1,2,928
7383116,2019-11-27,17,23438.97,True,2019-12-06,PAC148371-4,3,1664
7383117,2020-05-02,14,16992.97,True,2020-05-09,PAC801882-9,3,877
7383118,2023-07-07,20,18343.6,False,2023-07-09,PAC629693-6,1,1870
7383119,2021-01-02,15,25117.97,False,2021-01-11,PAC276290-1,2,2242
7383120,2017-10-16,13,11997.0,False,2017-10-27,PAC690501-5,2,1925
7383121,2017-03-09,19,47416.0,False,2017-03-13,PAC768159-0,3,1651
7383122,2018-01-17,2,8397.0,True,2018-01-22,PAC146927-4,3,1962
7383123,2020-06-22,16,33270.96,True,2020-07-01,PAC644835-0,1,943
7383124,2025-04-27,16,35893.56,True,2025-05-03,PAC806462-5,1,505
7383125,2022-04-20,12,24403.94,False,2022-05-03,PAC698752-9,1,1804
7383126,2023-12-24,13,42923.1,True,2023-12-31,PAC453553-1,1,1796
7383127,2020-09-14,2,26716.98,True,2020-09-24,PAC613621-1,1,2324
7383128,2020-04-11,1,53734.08,False,2020-04-20,PAC409468-3,3,631
7383129,2018-02-08,2,28891.9,False,2018-02-18,PAC673491-6,3,930
7383130,2024-09-25,6,35472.78,True,2024-10-02,PAC694248-6,2,2168
7383131,2023-10-15,2,31398.37,False,2023-10-16,PAC884142-4,1,847
7383132,2018-09-19,1,28512.99,False,2018-09-25,PAC562311-7,3,1370
7383133,2020-11-21,3,28346.21,False,2020-12-04,PAC104520-2,1,1090
7383134,2020-10-15,9,53247.93,False,2020-10-19,PAC836632-3,1,896
7383135,2022-03-05,13,19084.66,False,2022-03-18,PAC663381-3,1,2330
7383136,2025-06-14,14,43611.78,False,2025-06-21,PAC653252-1,1,344
7383137,2021-08-04,18,38010.0,False,2021-08-16,PAC651305-4,1,660
7383138,2021-01-05,16,29680.95,True,2021-01-13,PAC725077-9,2,976
7383139,2017-07-07,17,29756.99,False,2017-07-13,PAC924920-7,1,2492
7383140,2017-08-23,16,49665.99,False,2017-08-25,PAC397428-2,3,2286
7383141,2018-11-30,10,35778.9,True,2018-12-08,PAC303216-0,3,2211
7383142,2017-05-02,19,8899.8,False,2017-05-07,PAC129986-6,3,1917
7383143,2023-05-20,2,39175.37,False,2023-05-29,PAC526655-4,1,1494
7383144,2023-03-06,17,14785.09,True,2023-03-11,PAC144425-4,1,226
7383145,2018-05-23,5,13343.0,True,2018-05-26,PAC386855-2,1,799
7383146,2024-04-30,14,51094.47,False,2024-05-03,PAC334853-6,2,526
7383147,2018-07-31,17,4299.99,True,2018-08-11,PAC132418-7,2,1272
7383148,2020-01-11,18,30152.94,True,2020-01-21,PAC554761-4,1,430
7383149,2019-07-17,8,33482.7,False,2019-07-21,PAC885511-3,2,490
7383150,2020-04-26,20,54587.98,True,2020-05-02,PAC222161-9,2,2324
7383151,2019-08-08,16,25235.98,False,2019-08-20,PAC797399-9,3,860
7383152,2020-10-17,13,28905.97,False,2020-10-30,PAC831516-3,1,2012
7383153,2020-06-18,1,5199.0,False,2020-06-23,PAC888597-0,1,1579
7383154,2025-11-11,20,14354.28,False,2025-11-21,PAC743551-9,3,1408
7383155,2017-07-28,2,22197.0,True,2017-08-06,PAC544506-1,1,1816
7383156,2018-06-14,2,38452.78,False,2018-06-26,PAC896019-8,2,1489
7383157,2017-07-16,15,9192.0,False,2017-07-29,PAC595416-4,1,476
7383158,2022-03-08,12,31678.89,True,2022-03-15,PAC789966-7,2,999
7383159,2017-07-23,17,11999.97,False,2017-07-31,PAC492138-7,2,1368
7383160,2024-05-01,2,22206.47,True,2024-05-02,PAC118722-0,2,1129
7383161,2020-11-21,5,18668.98,False,2020-11-25,PAC350291-6,3,1730
7383162,2020-12-13,11,15338.0,True,2020-12-24,PAC278555-9,1,1115
7383163,2021-04-29,11,39807.97,False,2021-05-07,PAC249664-6,2,238
7383164,2018-09-29,15,24157.98,True,2018-10-12,PAC417322-8,1,933
7383165,2019-01-07,5,36662.99,True,2019-01-19,PAC194152-2,2,594
7383166,2020-02-07,2,11997.0,False,2020-02-10,PAC400853-7,2,148
7383167,2021-10-16,16,26448.96,False,2021-10-23,PAC223845-6,3,888
7383168,2019-02-23,10,45198.0,True,2019-02-27,PAC163134-6,2,2562
7383169,2018-03-10,12,12790.0,True,2018-03-17,PAC632197-3,3,771
7383170,2025-09-11,15,40078.65,True,2025-09-13,PAC871490-5,1,1020
7383171,2017-03-23,11,40873.05,False,2017-04-03,PAC392015-6,3,804
7383172,2023-12-27,11,24929.3,False,2024-01-07,PAC298953-4,3,841
7383173,2023-11-03,16,22654.5,False,2023-11-14,PAC770182-7,2,2165
7383174,2020-01-06,17,56004.94,False,2020-01-08,PAC872718-1,1,1850
7383175,2018-05-21,6,46988.63,False,2018-05-31,PAC670937-8,1,1028
7383176,2018-06-27,6,28429.97,True,2018-07-06,PAC137743-0,3,1290
7383177,2022-11-30,14,35887.47,False,2022-12-02,PAC834208-6,3,2544
7383178,2022-05-10,14,26013.88,False,2022-05-23,PAC443922-2,1,972
7383179,2023-10-14,14,38963.07,True,2023-10-27,PAC523128-4,2,909
7383180,2025-05-13,10,22651.52,True,2025-05-14,PAC112249-2,2,2286
7383181,2022-11-09,19,25057.97,True,2022-11-15,PAC701358-2,1,1053
7383182,2018-08-04,18,23108.99,False,2018-08-12,PAC582026-8,3,1379
7383183,2019-06-27,5,14037.0,True,2019-06-29,PAC611136-9,3,1643
7383184,2024-05-22,6,35761.32,True,2024-05-24,PAC752740-3,3,1157
7383185,2019-02-19,2,14596.0,False,2019-02-22,PAC959099-1,3,2158
7383186,2017-09-28,1,16650.0,True,2017-09-29,PAC138416-7,1,2207
7383187,2022-12-22,1,30925.39,False,2023-01-04,PAC935928-1,2,1165
7383188,2020-06-11,12,31399.98,False,2020-06-19,PAC742875-0,2,265
7383189,2025-03-09,4,17401.02,True,2025-03-22,PAC553437-5,2,747
7383190,2022-06-07,13,24416.7,False,2022-06-13,PAC410437-0,3,159
7383191,2017-12-03,2,27128.32,False,2017-12-04,PAC874754-7,3,1484
7383192,2025-06-20,1,11166.48,True,2025-06-27,PAC190947-3,3,634
7383193,2019-08-22,15,49981.95,True,2019-09-03,PAC362103-7,3,683
7383194,2020-03-05,20,45743.97,False,2020-03-16,PAC413880-9,1,576
7383195,2020-06-10,9,28715.99,False,2020-06-21,PAC498078-7,3,1526
7383196,2017-07-10,3,26435.99,True,2017-07-11,PAC122231-8,1,1603
7383197,2020-10-29,18,68072.76,False,2020-10-30,PAC512631-4,3,1416
7383198,2018-04-05,3,47193.97,False,2018-04-08,PAC357000-9,2,1109
7383199,2020-06-08,1,9192.0,False,2020-06-13,PAC979671-2,1,456
7383200,2020-03-25,14,44733.96,False,2020-03-29,PAC675184-8,2,1531
7383201,2023-09-07,10,11437.8,False,2023-09-12,PAC937164-9,2,551
7383202,2023-12-29,6,45140.66,True,2023-12-31,PAC282623-3,2,258
7383203,2018-07-26,7,8599.98,False,2018-08-02,PAC480802-9,2,448
7383204,2020-04-18,9,25294.0,False,2020-04-21,PAC228701-1,1,1252
7383205,2020-04-28,6,10288.99,True,2020-05-09,PAC121852-2,1,757
7383206,2018-07-19,14,8980.99,True,2018-07-29,PAC905823-6,2,1065
7383207,2023-12-11,16,36805.99,True,2023-12-19,PAC131975-8,2,2431
7383208,2023-01-05,12,64520.48,True,2023-01-12,PAC666605-0,2,1391
7383209,2018-12-11,16,4299.99,False,2018-12-17,PAC943818-0,3,390
7383210,2020-04-18,6,32448.97,True,2020-04-22,PAC692871-7,2,757
7383211,2018-01-30,2,54864.23,False,2018-02-08,PAC261239-9,2,504
7383212,2022-03-17,16,19589.88,False,2022-03-30,PAC375774-0,3,867
7383213,2018-03-29,15,35904.0,True,2018-04-07,PAC988244-1,2,2108
7383214,2025-11-09,14,55133.82,False,2025-11-17,PAC975444-2,3,1307
7383215,2023-10-06,12,6222.05,True,2023-10-17,PAC937058-5,1,1138
7383216,2020-05-23,16,5899.0,False,2020-06-04,PAC419490-3,1,192
7383217,2021-07-28,9,15131.32,True,2021-08-01,PAC152092-6,1,705
7383218,2025-02-04,5,19858.2,False,2025-02-14,PAC387122-2,3,1192
7383219,2021-03-20,20,22716.96,True,2021-03-21,PAC191026-5,3,931
7383220,2018-10-13,10,5899.0,False,2018-10-20,PAC427420-5,2,2488
7383221,2020-05-06,9,23762.0,True,2020-05-19,PAC640658-4,3,1563
7383222,2024-05-26,9,12125.6,True,2024-05-28,PAC983221-3,3,1318
7383223,2022-05-16,7,45918.34,False,2022-05-23,PAC123923-7,1,1439
7383224,2022-06-09,5,31885.59,True,2022-06-22,PAC300266-1,1,218
7383225,2024-08-22,12,35870.8,True,2024-08-28,PAC766703-9,1,779
7383226,2024-12-01,3,46886.43,True,2024-12-08,PAC880435-9,2,315
7383227,2025-03-08,9,25685.22,False,2025-03-09,PAC597272-0,1,1982
7383228,2017-12-20,7,40748.97,False,2017-12-26,PAC317017-0,1,203
7383229,2021-01-26,2,33164.98,False,2021-02-07,PAC370275-2,1,834
7383230,2023-05-10,19,20382.96,False,2023-05-16,PAC132233-4,3,1492
7383231,2023-07-10,18,61040.1,False,2023-07-12,PAC978217-4,2,1907
7383232,2021-12-25,6,13261.0,True,2021-12-28,PAC710567-6,2,1087
7383233,2018-09-14,12,7200.0,False,2018-09-20,PAC409770-9,2,1042
7383234,2023-12-08,8,22125.03,False,2023-12-21,PAC885120-0,3,1366
7383235,2023-02-22,6,41258.6,False,2023-03-01,PAC885222-6,2,322
7383236,2017-11-17,15,44939.0,True,2017-11-27,PAC100530-3,2,461
7383237,2020-09-10,20,46426.97,True,2020-09-23,PAC331826-4,2,1853
7383238,2018-10-11,12,19790.0,True,2018-10-14,PAC558959-5,1,1303
7383239,2020-03-06,4,41494.0,True,2020-03-14,PAC730211-7,1,680
7383240,2017-03-09,17,63233.65,True,2017-03-15,PAC806775-0,2,1848
7383241,2020-06-07,13,4200.0,True,2020-06-12,PAC256363-1,3,356
7383242,2021-02-25,10,31619.97,True,2021-03-09,PAC520684-6,3,1510
7383243,2022-02-13,9,26693.65,False,2022-02-20,PAC651803-4,1,844
7383244,2022-07-26,2,7477.8,True,2022-08-05,PAC999881-6,1,346
7383245,2024-04-30,18,28664.88,False,2024-05-09,PAC906877-9,2,664
7383246,2019-03-14,15,45655.7,True,2019-03-24,PAC590206-0,2,2498
7383247,2018-03-25,17,22197.0,False,2018-03-26,PAC299342-6,3,1783
7383248,2024-06-26,11,9775.0,False,2024-07-06,PAC299143-3,2,1017
7383249,2018-08-07,5,13497.0,True,2018-08-19,PAC765330-0,3,606
7383250,2025-09-28,10,13796.55,True,2025-10-03,PAC111552-5,1,81
7383251,2024-05-24,10,35761.52,True,2024-06-03,PAC722255-1,3,1834
7383252,2020-11-04,20,32108.97,False,2020-11-07,PAC567580-5,1,1205
7383253,2025-10-23,9,42357.95,True,2025-10-28,PAC891635-0,1,898
7383254,2017-12-29,16,9144.0,False,2017-12-31,PAC417379-5,2,12
7383255,2020-01-14,2,23607.0,False,2020-01-18,PAC707391-5,2,2141
7383256,2022-04-23,1,28041.19,True,2022-05-04,PAC890287-8,3,2057
7383257,2020-03-24,4,50762.97,False,2020-04-03,PAC291745-5,2,1867
7383258,2025-04-09,17,69990.09,False,2025-04-12,PAC388994-2,1,2477
7383259,2017-09-02,12,20014.98,False,2017-09-12,PAC373088-3,2,1145
7383260,2021-02-23,6,11368.0,False,2021-02-26,PAC432676-3,1,851
7383261,2021-10-02,20,40532.0,False,2021-10-12,PAC982725-3,1,1035
7383262,2022-06-16,11,6157.8,True,2022-06-25,PAC417164-1,1,1208
7383263,2019-08-11,7,14100.0,False,2019-08-14,PAC726260-5,2,564
7383264,2020-04-15,12,15076.0,False,2020-04-21,PAC698926-2,2,121
7383265,2024-05-28,16,77148.87,True,2024-06-07,PAC587483-0,2,2159
7383266,2018-12-28,14,3673.99,False,2019-01-02,PAC197621-5,3,765
7383267,2024-03-26,20,54354.35,True,2024-03-31,PAC354103-3,3,68
7383268,2021-05-04,16,1949.99,True,2021-05-13,PAC815521-0,2,1138
7383269,2023-07-29,11,48314.18,True,2023-08-04,PAC592002-7,1,670
7383270,2023-01-29,8,41791.2,True,2023-01-31,PAC402603-0,2,2270
7383271,2019-02-13,2,30681.32,False,2019-02-22,PAC491273-9,3,546
7383272,2021-06-06,9,13295.88,False,2021-06-08,PAC188777-1,3,242
7383273,2024-08-26,5,10685.78,True,2024-09-02,PAC893516-9,2,554
7383274,2020-07-25,19,47689.0,False,2020-08-04,PAC645025-0,2,2067
7383275,2025-08-29,10,17052.2,True,2025-09-10,PAC220645-7,2,1301
7383276,2020-08-24,4,16500.0,True,2020-09-03,PAC308869-6,2,2578
7383277,2018-06-17,4,9499.0,False,2018-06-20,PAC790400-9,3,1394
7383278,2020-05-22,1,34945.98,True,2020-05-26,PAC607561-3,2,814
7383279,2025-07-05,2,6207.7,True,2025-07-11,PAC398082-6,1,1294
7383280,2020-02-08,14,4299.99,True,2020-02-17,PAC155516-3,1,648
7383281,2024-08-27,19,42776.55,True,2024-09-02,PAC947457-3,2,1234
7383282,2024-10-15,16,59097.29,False,2024-10-20,PAC958109-4,3,270
7383283,2020-03-24,18,33351.98,True,2020-04-01,PAC199077-9,3,828
7383284,2017-11-07,4,12892.0,True,2017-11-17,PAC233844-0,1,469
7383285,2023-03-11,8,70795.63,False,2023-03-13,PAC789879-8,2,2171
7383286,2020-01-27,9,62532.97,True,2020-02-08,PAC966224-6,2,796
7383287,2023-10-15,1,36359.37,True,2023-10-16,PAC551691-8,2,631
7383288,2020-08-09,8,37084.98,False,2020-08-14,PAC882703-0,3,2433
7383289,2020-10-12,12,5800.0,True,2020-10-23,PAC399151-8,1,2563
7383290,2023-09-26,8,47735.6,False,2023-09-30,PAC816071-2,2,2173
7383291,2020-05-11,9,5295.9,True,2020-05-21,PAC666090-8,3,502
7383292,2020-08-10,4,49404.94,False,2020-08-21,PAC355023-0,2,367
7383293,2020-05-02,10,41030.8,True,2020-05-06,PAC980019-9,1,1591
7383294,2020-04-19,5,23008.98,False,2020-04-25,PAC803829-6,1,805
7383295,2020-12-11,12,43597.98,False,2020-12-23,PAC953725-0,1,1078
7383296,2024-01-19,2,28538.4,True,2024-01-26,PAC295966-9,1,871
7383297,2020-04-11,2,32515.94,False,2020-04-23,PAC466290-1,3,1306
7383298,2020-12-09,3,20301.98,False,2020-12-10,PAC780935-9,3,688
7383299,2022-08-22,7,63045.03,False,2022-08-30,PAC435355-8,3,95
7383300,2019-10-02,11,39036.99,True,2019-10-10,PAC798781-4,2,1464
7383301,2019-11-01,19,41671.99,False,2019-11-11,PAC276062-4,3,738
7383302,2025-04-27,9,50763.26,True,2025-05-09,PAC202707-5,3,1757
7383303,2023-03-07,15,50351.38,True,2023-03-09,PAC431505-2,1,1153
7383304,2021-07-21,1,35247.96,True,2021-07-27,PAC211389-0,2,1560
7383305,2022-05-29,19,28671.46,True,2022-06-08,PAC651197-4,2,514
7383306,2017-04-20,10,35992.0,True,2017-05-03,PAC176264-0,2,345
7383307,2022-02-07,9,32841.67,False,2022-02-15,PAC322539-2,2,1896
7383308,2020-11-17,14,58302.96,False,2020-11-22,PAC456762-1,2,2333
7383309,2021-02-03,11,10022.98,False,2021-02-04,PAC357362-8,2,261
7383310,2020-04-07,16,15909.0,True,2020-04-14,PAC661133-4,3,2158
7383311,2017-10-31,20,11436.98,False,2017-11-06,PAC788902-6,2,2510
7383312,2018-12-22,17,53538.95,False,2019-01-02,PAC452628-2,1,1431
7383313,2025-07-01,13,31205.22,False,2025-07-02,PAC177968-8,1,2481
7383314,2020-06-20,13,38932.0,False,2020-06-21,PAC810470-9,1,1565
7383315,2020-09-14,5,4745.0,False,2020-09-22,PAC913970-6,3,267
7383316,2017-07-16,19,22091.97,True,2017-07-18,PAC473883-7,1,580
7383317,2017-05-20,15,50492.0,False,2017-05-25,PAC376647-2,3,1886
7383318,2023-02-12,3,34176.96,False,2023-02-24,PAC656599-9,1,487
7383319,2020-12-30,17,19827.97,True,2020-12-31,PAC387340-2,3,1195
7383320,2020-11-16,6,41540.94,True,2020-11-20,PAC884368-3,2,2144
